Country,Code,Name,Type,Model,ThermalPower,Gross,Net,Operator,Provider,EAF,UCF,Start,Connection,Operation,Shutdown,Construction_time,Online,current_num,ctime_y,ctime_start,color_type
USA,US -281 ,SURRY-2,PWR  ,WH 3LP (DRYSUB,2587,890,838,DOMINION,WH,79.8,79.8,1968-06-01,1973-03-01,1973-05-01 00:00:00,,1734,True,557,4.750684931506849,18.427397260273974,#377eb8
ARGENTINA,AR -1   ,ATUCHA-1,PHWR ,PHWR KWU,1179,362,340,NASA,SIEMENS,74.5,75.5,1968-06-01,1974-03-01,1974-06-01 00:00:00,,2099,True,192,5.750684931506849,18.427397260273974,#f781bf
USA,US -285 ,FORT CALHOUN-1,PWR  ,,1500,512,482,EXELON,CE,,,1968-06-01,1973-08-01,1973-09-01 00:00:00,2016-10-01,1887,False,159,5.16986301369863,18.427397260273974,#377eb8
USA,US -282 ,PRAIRIE ISLAND-1,PWR  ,WH 2LP (DRYAMB,1677,566,522,NSP,WH,87.2,87.2,1968-06-01,1973-12-01,1973-12-01 00:00:00,,2009,True,558,5.504109589041096,18.427397260273974,#377eb8
CANADA,CA -7   ,PICKERING-4,PHWR ,CANDU 500A,1744,542,515,OPG,OH/AECL,67.5,67.9,1968-05-01,1973-05-01,1973-06-01 00:00:00,,1826,True,224,5.002739726027397,18.34246575342466,#f781bf
JAPAN,JP -6   ,MIHAMA-2,PWR  ,,1456,500,470,KEPCO,MHI,,,1968-05-01,1972-04-01,1972-07-01 00:00:00,2015-04-01,1431,False,79,3.9205479452054797,18.34246575342466,#377eb8
USA,US -289 ,THREE MILE ISLAND-1,PWR  ,,2568,880,819,EXELON,B&W,,,1968-05-01,1974-06-01,1974-09-01 00:00:00,2019-09-01,2222,False,183,6.087671232876712,18.34246575342466,#377eb8
INDIA,IN -4   ,RAJASTHAN-2,PHWR ,Horizontal Pre,693,200,187,NPCIL,AECL/DAE,59.2,62.6,1968-04-01,1980-11-01,1981-04-01 00:00:00,,4597,True,369,12.594520547945205,18.26027397260274,#f781bf
USA,US -275 ,DIABLO CANYON-1,PWR  ,WH 4LP (DRYAMB,3411,1197,1138,PG&E,WH,88.1,88.2,1968-04-01,1984-11-01,1985-05-01 00:00:00,,6058,True,553,16.5972602739726,18.26027397260274,#377eb8
GERMANY,DE -9   ,WUERGASSEN,BWR  ,,1912,670,640,PE,"AEG,KWU",,,1968-01-01,1971-12-01,1975-11-01 00:00:00,1994-08-01,1430,False,55,3.9178082191780823,18.01095890410959,#ff7f00
USA,US -277 ,PEACH BOTTOM-2,BWR  ,BWR-4 (Mark 1),3951,1412,1300,EXELON,GE,79.9,79.9,1968-01-01,1974-02-01,1974-07-01 00:00:00,,2223,True,554,6.090410958904109,18.01095890410959,#ff7f00
SWITZERLAND,CH -3   ,BEZNAU-2,PWR  ,WH 2LP,1130,380,365,Axpo AG,WH,87.4,87.6,1968-01-01,1971-10-01,1972-03-01 00:00:00,,1369,True,502,3.750684931506849,18.01095890410959,#377eb8
USA,US -278 ,PEACH BOTTOM-3,BWR  ,BWR-4 (Mark 1),3951,1412,1331,EXELON,GE,80.2,80.2,1968-01-01,1974-09-01,1974-12-01 00:00:00,,2435,True,555,6.671232876712328,18.01095890410959,#ff7f00
CANADA,CA -6   ,PICKERING-3,PHWR ,,1744,542,515,OPG,OH/AECL,,,1967-12-01,1972-05-01,1972-06-01 00:00:00,2008-10-01,1613,False,10,4.419178082191781,17.926027397260274,#f781bf
USA,US -271 ,VERMONT YANKEE,BWR  ,,1912,635,605,ENTERGY,GE,,,1967-12-01,1972-09-01,1972-11-01 00:00:00,2014-12-01,1736,False,186,4.756164383561644,17.926027397260274,#ff7f00
GERMANY,DE -10  ,STADE,PWR  ,,1900,672,640,E.ON,KWU,,,1967-12-01,1972-01-01,1972-05-01 00:00:00,2003-11-01,1492,False,51,4.087671232876712,17.926027397260274,#377eb8
USA,US -287 ,OCONEE-3,PWR  ,B&W LLP (DRYAM,2568,900,859,DUKEENER,B&W,83.5,83.8,1967-11-01,1974-09-01,1974-12-01 00:00:00,,2496,True,560,6.838356164383562,17.843835616438355,#377eb8
USA,US -269 ,OCONEE-1,PWR  ,B&W LLP (DRYAM,2568,891,847,DUKEENER,B&W,82.7,82.9,1967-11-01,1973-05-01,1973-07-01 00:00:00,,2008,True,550,5.501369863013698,17.843835616438355,#377eb8
UK,GB -17A ,HUNTERSTON B-1,GCR  ,AGR,1496,644,490,EDF UK,TNPG,69.4,69.7,1967-11-01,1976-02-01,1976-02-01 00:00:00,,3014,True,508,8.257534246575343,17.843835616438355,#4daf4a
UK,GB -17B ,HUNTERSTON B-2,GCR  ,AGR,1496,644,495,EDF UK,TNPG,71.3,71.4,1967-11-01,1977-03-01,1977-03-01 00:00:00,,3408,True,509,9.336986301369864,17.843835616438355,#4daf4a
USA,US -270 ,OCONEE-2,PWR  ,B&W LLP (DRYAM,2568,891,848,DUKEENER,B&W,84.6,84.7,1967-11-01,1973-12-01,1974-09-01 00:00:00,,2222,True,551,6.087671232876712,17.843835616438355,#377eb8
UK,GB -16A ,HINKLEY POINT B-1,GCR  ,AGR,1494,655,485,EDF UK,TNPG,75.8,76.3,1967-09-01,1976-10-01,1978-10-01 00:00:00,,3318,True,506,9.09041095890411,17.676712328767124,#4daf4a
UK,GB -16B ,HINKLEY POINT B-2,GCR  ,AGR,1494,655,480,EDF UK,TNPG,74.3,75.2,1967-09-01,1976-02-01,1976-09-01 00:00:00,,3075,True,507,8.424657534246576,17.676712328767124,#4daf4a
USA,US -266 ,POINT BEACH-1,PWR  ,WH 2LP (DRYAMB,1800,640,591,NEXTERA,WH,85.6,85.9,1967-07-01,1970-11-01,1970-12-01 00:00:00,,1219,True,549,3.33972602739726,17.506849315068493,#377eb8
JAPAN,JP -5   ,FUKUSHIMA-DAIICHI-1,BWR  ,,1380,460,439,TEPCO,GE/GETSC,,,1967-07-01,1970-11-01,,2011-05-01,1219,False,61,3.33972602739726,17.506849315068493,#ff7f00
RUSSIA,RU -9   ,NOVOVORONEZH-3,PWR  ,,1375,417,385,REA,AEM,,,1967-07-01,1971-12-01,1972-06-01 00:00:00,2016-12-01,1614,False,101,4.421917808219178,17.506849315068493,#377eb8
RUSSIA,RU -11  ,NOVOVORONEZH-4,PWR  ,VVER V-179,1375,417,385,REA,AEM,78.0,79.3,1967-07-01,1972-12-01,1973-03-01 00:00:00,,1980,True,443,5.424657534246576,17.506849315068493,#377eb8
USA,US -263 ,MONTICELLO,BWR  ,BWR-3 (Mark 1),2004,691,628,NSP,GE,85.9,85.9,1967-06-01,1971-03-01,1971-06-01 00:00:00,,1369,True,547,3.750684931506849,17.424657534246574,#ff7f00
USA,US -259 ,BROWNS FERRY-1,BWR  ,BWR-4 (Mark 1),3458,1256,1200,TVA,GE,77.3,77.6,1967-05-01,1973-10-01,1974-08-01 00:00:00,,2345,True,544,6.424657534246576,17.339726027397262,#ff7f00
USA,US -260 ,BROWNS FERRY-2,BWR  ,BWR-4 (Mark 1),3458,1259,1200,TVA,GE,83.1,83.3,1967-05-01,1974-08-01,1975-03-01 00:00:00,,2649,True,545,7.257534246575342,17.339726027397262,#ff7f00
USA,US -261 ,ROBINSON-2,PWR  ,WH 3LP (DRYAMB,2339,780,741,PROGRESS,WH,80.7,80.9,1967-04-01,1970-09-01,1971-03-01 00:00:00,,1249,True,546,3.421917808219178,17.257534246575343,#377eb8
USA,US -250 ,TURKEY POINT-3,PWR  ,WH 3LP (DRYAMB,2644,829,837,FPL,WH,80.0,80.1,1967-04-01,1972-11-01,1972-12-01 00:00:00,,2041,True,540,5.5917808219178085,17.257534246575343,#377eb8
USA,US -251 ,TURKEY POINT-4,PWR  ,WH 3LP (DRYAMB,2644,829,821,FPL,WH,80.3,80.3,1967-04-01,1973-06-01,1973-09-01 00:00:00,,2253,True,541,6.1726027397260275,17.257534246575343,#377eb8
USA,US -255 ,PALISADES,PWR  ,CE 2LP (DRYAMB,2565,850,805,ENTERGY,CE,74.0,74.8,1967-03-01,1971-12-01,1971-12-01 00:00:00,,1736,True,543,4.756164383561644,17.172602739726027,#377eb8
SWITZERLAND,CH -2   ,MUEHLEBERG,BWR  ,,1097,390,373,BKW,GETSCO,,,1967-03-01,1971-07-01,1972-11-01 00:00:00,2019-12-01,1583,False,116,4.336986301369863,17.172602739726027,#ff7f00
JAPAN,JP -4   ,MIHAMA-1,PWR  ,,1031,340,320,KEPCO,WH,,,1967-02-01,1970-08-01,1970-11-01 00:00:00,2015-04-01,1277,False,78,3.4986301369863013,17.095890410958905,#377eb8
USA,US -265 ,QUAD CITIES-2,BWR  ,BWR-3 (Mark 1),2957,940,911,EXELON,GE,81.1,81.6,1967-02-01,1972-05-01,1973-03-01 00:00:00,,1916,True,548,5.249315068493151,17.095890410958905,#ff7f00
USA,US -254 ,QUAD CITIES-1,BWR  ,BWR-3 (Mark 1),2957,940,908,EXELON,GE,82.3,82.3,1967-02-01,1972-04-01,1973-02-01 00:00:00,,1886,True,542,5.167123287671233,17.095890410958905,#ff7f00
JAPAN,JP -3   ,TSURUGA-1,BWR  ,,1070,357,340,JAPCO,GE,,,1966-11-01,1969-11-01,1970-03-01 00:00:00,2015-04-01,1096,False,86,3.0027397260273974,16.843835616438355,#ff7f00
USA,US -247 ,INDIAN POINT-2,PWR  ,,3216,1067,998,ENTERGY,WH,,,1966-10-01,1973-06-01,1974-08-01 00:00:00,2020-04-01,2435,False,166,6.671232876712328,16.75890410958904,#377eb8
USA,US -249 ,DRESDEN-3,BWR  ,BWR-3 (Mark 1),2957,935,879,EXELON,GE,79.6,79.7,1966-10-01,1971-07-01,1971-11-01 00:00:00,,1734,True,539,4.750684931506849,16.75890410958904,#ff7f00
CANADA,CA -5   ,PICKERING-2,PHWR ,,1744,542,515,OPG,OH/AECL,,,1966-09-01,1971-10-01,1971-12-01 00:00:00,2007-05-01,1856,False,9,5.0849315068493155,16.676712328767124,#f781bf
CANADA,CA -3   ,GENTILLY-1,HWLWR,,792,266,250,HQ,AECL,,,1966-09-01,1971-04-01,1972-05-01 00:00:00,1977-06-01,1673,False,7,4.583561643835616,16.676712328767124,#999999
SPAIN,ES -2   ,SANTA MARIA DE GARONA,BWR  ,,1381,466,446,NUCLENOR,GE,,,1966-09-01,1971-03-01,1971-05-01 00:00:00,2017-08-01,1642,False,106,4.498630136986302,16.676712328767124,#ff7f00
SWEDEN,SE -2   ,OSKARSHAMN-1,BWR  ,,1375,492,473,OKG,ABB ATOM,,,1966-08-01,1971-08-01,1972-02-01 00:00:00,2017-06-01,1826,False,111,5.002739726027397,16.59178082191781,#ff7f00
PAKISTAN,PK -1   ,KANUPP-1,PHWR ,CANDU-137 MW,337,100,90,PAEC,CGE,31.8,32.7,1966-08-01,1971-10-01,1972-12-01 00:00:00,,1887,True,436,5.16986301369863,16.59178082191781,#f781bf
GERMANY,DE -11  ,NIEDERAICHBACH,HWGCR,,321,106,100,KKN,"SIEM,KWU",,,1966-06-01,1973-01-01,1973-01-01 00:00:00,1974-07-01,2406,False,46,6.5917808219178085,16.424657534246574,#dede00
CANADA,CA -4   ,PICKERING-1,PHWR ,CANDU 500A,1744,542,515,OPG,OH/AECL,67.4,67.6,1966-06-01,1971-04-01,1971-07-01 00:00:00,,1765,True,223,4.835616438356165,16.424657534246574,#f781bf
USA,US -245 ,MILLSTONE-1,BWR  ,,2011,684,641,DOMINION,GE,,,1966-05-01,1970-11-01,1971-03-01 00:00:00,1998-07-01,1645,False,170,4.506849315068493,16.339726027397262,#ff7f00
USA,US -244 ,GINNA,PWR  ,WH 2LP (DRYAMB,1775,608,560,EXELON,WH,87.2,87.2,1966-04-01,1969-12-01,1970-07-01 00:00:00,,1340,True,538,3.671232876712329,16.257534246575343,#377eb8
UK,GB -15  ,DOUNREAY PFR,FBR  ,,600,250,234,UKAEA,TNPG,,,1966-01-01,1975-01-01,1976-07-01 00:00:00,1994-03-01,3287,False,130,9.005479452054795,16.01095890410959,#a65628
USA,US -237 ,DRESDEN-2,BWR  ,BWR-3 (Mark 1),2957,950,894,EXELON,GE,82.1,82.1,1966-01-01,1970-04-01,1970-06-01 00:00:00,,1551,True,537,4.249315068493151,16.01095890410959,#ff7f00
FRANCE,FR -8   ,ST. LAURENT A-2,GCR  ,,1475,530,465,EDF,FRAM,,,1966-01-01,1971-08-01,1971-11-01 00:00:00,1992-05-01,2038,False,24,5.583561643835616,16.01095890410959,#4daf4a
FRANCE,FR -9   ,BUGEY-1,GCR  ,,1954,555,540,EDF,FRAM,,,1965-12-01,1972-04-01,1972-07-01 00:00:00,1994-05-01,2313,False,12,6.336986301369863,15.926027397260274,#4daf4a
UK,GB -18A ,DUNGENESS B-1,GCR  ,AGR,1500,615,545,EDF UK,APC,43.5,44.7,1965-10-01,1983-04-01,1985-04-01 00:00:00,,6391,True,510,17.50958904109589,15.758904109589041,#4daf4a
UK,GB -18B ,DUNGENESS B-2,GCR  ,AGR,1500,615,545,EDF UK,APC,48.7,48.9,1965-10-01,1985-12-01,1989-04-01 00:00:00,,7366,True,511,20.18082191780822,15.758904109589041,#4daf4a
SWITZERLAND,CH -1   ,BEZNAU-1,PWR  ,WH 2LP,1130,380,365,Axpo AG,WH,80.3,80.6,1965-09-01,1969-07-01,1969-12-01 00:00:00,,1399,True,501,3.8328767123287673,15.676712328767124,#377eb8
INDIA,IN -3   ,RAJASTHAN-1,PHWR ,Horizontal Pre,346,100,90,NPCIL,AECL,20.2,21.0,1965-08-01,1972-11-01,1973-12-01 00:00:00,,2649,True,368,7.257534246575342,15.591780821917808,#f781bf
NETHERLANDS,NL -1   ,DODEWAARD,BWR  ,,183,60,55,BV GKN,RDM,,,1965-05-01,1968-10-01,1969-03-01 00:00:00,1997-03-01,1249,False,92,3.421917808219178,15.33972602739726,#ff7f00
USA,US -220 ,NINE MILE POINT-1,BWR  ,BWR-2 (Mark 1),1850,642,613,EXELON,GE,78.9,78.9,1965-04-01,1969-11-01,1969-12-01 00:00:00,,1675,True,536,4.589041095890411,15.257534246575343,#ff7f00
GERMANY,DE -5   ,OBRIGHEIM,PWR  ,,1050,357,340,EnBW,"SIEM,KWU",,,1965-03-01,1968-10-01,1969-03-01 00:00:00,2005-05-01,1310,False,47,3.589041095890411,15.172602739726027,#377eb8
GERMANY,DE -7   ,HDR GROSSWELZHEIM,BWR  ,,100,27,25,HDR,"AEG,KWU",,,1965-01-01,1969-10-01,1970-08-01 00:00:00,1971-04-01,1734,False,38,4.750684931506849,15.01095890410959,#ff7f00
USA,US -219 ,OYSTER CREEK,BWR  ,,1930,652,619,EXELON,GE,,,1964-12-01,1969-09-01,1969-12-01 00:00:00,2018-09-01,1735,False,171,4.7534246575342465,14.926027397260274,#ff7f00
GERMANY,DE -6   ,LINGEN,BWR  ,,520,268,183,KWL,AEG,,,1964-10-01,1968-07-01,1968-10-01 00:00:00,1977-01-01,1369,False,42,3.750684931506849,14.758904109589041,#ff7f00
INDIA,IN -2   ,TARAPUR-2,BWR  ,BWR-1 (Mark 2),530,160,150,NPCIL,GE,67.0,67.8,1964-10-01,1969-05-01,1969-10-01 00:00:00,,1673,True,362,4.583561643835616,14.758904109589041,#ff7f00
KAZAKHSTAN,KZ -10  ,AKTAU,FBR  ,,1000,90,52,MAEC-KAZ,MAEC-KAZ,,,1964-10-01,1973-07-01,,1999-04-01,3195,False,87,8.753424657534246,14.758904109589041,#a65628
INDIA,IN -1   ,TARAPUR-1,BWR  ,BWR-1 (Mark 2),530,160,150,NPCIL,GE,66.3,67.0,1964-10-01,1969-04-01,1969-10-01 00:00:00,,1643,True,353,4.501369863013698,14.758904109589041,#ff7f00
RUSSIA,RU -8   ,NOVOVORONEZH-2,PWR  ,,1320,365,336,REA,MSM,,,1964-06-01,1969-12-01,1970-04-01 00:00:00,1990-08-01,2009,False,100,5.504109589041096,14.424657534246576,#377eb8
SPAIN,ES -1   ,JOSE CABRERA-1,PWR  ,,510,150,141,UFG,WH,,,1964-06-01,1968-07-01,1969-08-01 00:00:00,2006-04-01,1491,False,105,4.0849315068493155,14.424657534246576,#377eb8
USA,US -206 ,SAN ONOFRE-1,PWR  ,,1347,456,436,SCE,WH,,,1964-05-01,1967-07-01,1968-01-01 00:00:00,1992-11-01,1156,False,177,3.1671232876712327,14.33972602739726,#377eb8
USA,US -213 ,HADDAM NECK,PWR  ,,1825,603,560,CYAPC,WH,,,1964-05-01,1967-08-01,1968-01-01 00:00:00,1996-12-01,1187,False,162,3.252054794520548,14.33972602739726,#377eb8
FRANCE,FR -7   ,ST. LAURENT A-1,GCR  ,,1650,500,390,EDF,FRAM,,,1963-10-01,1969-03-01,1969-06-01 00:00:00,1990-04-01,1978,False,23,5.419178082191781,13.756164383561643,#4daf4a
UK,GB -13B ,WYLFA-2,GCR  ,,1920,540,490,ML,EE/B&W/T,,,1963-09-01,1971-07-01,1972-01-01 00:00:00,2012-04-01,2860,False,146,7.835616438356165,13.673972602739726,#4daf4a
UK,GB -13A ,WYLFA-1,GCR  ,,1650,530,490,ML,EE/B&W/T,,,1963-09-01,1971-01-01,1971-11-01 00:00:00,2015-12-01,2679,False,145,7.33972602739726,13.673972602739726,#4daf4a
UK,GB -12  ,WINFRITH SGHWR,SGHWR,,318,100,92,UKAEA,ICL/FE,,,1963-05-01,1967-12-01,1968-01-01 00:00:00,1990-09-01,1675,False,144,4.589041095890411,13.336986301369864,#dede00
USA,US -409 ,LACROSSE,BWR  ,,165,55,48,DPC,AC,,,1963-03-01,1968-04-01,1969-11-01 00:00:00,1987-04-01,1858,False,168,5.090410958904109,13.169863013698631,#ff7f00
GERMANY,DE -3   ,GUNDREMMINGEN-A,BWR  ,,801,250,237,KGB,"AEG,GE",,,1962-12-01,1966-12-01,1967-04-01 00:00:00,1977-01-01,1461,False,36,4.002739726027397,12.923287671232877,#ff7f00
FRANCE,FR -6   ,EL-4 (MONTS D'ARREE),HWGCR,,250,75,70,EDF,GAAA,,,1962-07-01,1967-07-01,1968-06-01 00:00:00,1985-07-01,1826,False,17,5.002739726027397,12.504109589041096,#dede00
UK,GB -11A ,OLDBURY A-1,GCR  ,,730,230,217,ML,TNPG,,,1962-05-01,1967-11-01,1967-12-01 00:00:00,2012-02-01,2010,False,137,5.506849315068493,12.336986301369864,#4daf4a
UK,GB -11B ,OLDBURY A-2,GCR  ,,660,230,217,ML,TNPG,,,1962-05-01,1968-04-01,1968-09-01 00:00:00,2011-06-01,2162,False,138,5.923287671232877,12.336986301369864,#4daf4a
SWITZERLAND,CH -8   ,LUCENS,HWGCR,,28,7,6,EOS,NGA,,,1962-04-01,1968-01-01,,1969-01-01,2101,False,115,5.756164383561644,12.254794520547945,#dede00
USA,US -171 ,PEACH BOTTOM-1,HTGR ,,115,42,40,EXELON,GA,,,1962-02-01,1967-01-01,1967-06-01 00:00:00,1974-11-01,1795,False,173,4.917808219178082,12.093150684931507,#dede00
RUSSIA,RU -6   ,BELOYARSK-2,LWGR ,,530,160,146,REA,MSM,,,1962-01-01,1967-12-01,1969-12-01 00:00:00,1990-01-01,2160,False,95,5.917808219178082,12.008219178082191,#984ea3
FRANCE,FR -5   ,CHOOZ-A (ARDENNES),PWR  ,,1040,320,305,SENA,A/F/W,,,1962-01-01,1967-04-01,1967-04-01 00:00:00,1991-10-01,1916,False,16,5.249315068493151,12.008219178082191,#377eb8
GERMANY,DE -2   ,MZFR,PHWR ,,200,57,52,KBG,SIEMENS,,,1961-12-01,1966-03-01,1966-12-01 00:00:00,1984-05-01,1551,False,44,4.249315068493151,11.923287671232877,#f781bf
GERMANY,DE -4   ,AVR JUELICH,HTGR ,,46,15,13,AVR,BBK,,,1961-08-01,1967-12-01,1969-05-01 00:00:00,1988-12-01,2313,False,26,6.336986301369863,11.58904109589041,#dede00
ITALY,IT -3   ,ENRICO FERMI,PWR  ,,870,270,260,SOGIN,EL/WEST,,,1961-07-01,1964-10-01,1965-01-01 00:00:00,1990-07-01,1188,False,57,3.254794520547945,11.504109589041096,#377eb8
UK,GB -10B ,SIZEWELL A-2,GCR  ,,1010,245,210,ML,EE/B&W/T,,,1961-04-01,1966-04-01,1966-09-01 00:00:00,2006-12-01,1826,False,140,5.002739726027397,11.254794520547945,#4daf4a
UK,GB -10A ,SIZEWELL A-1,GCR  ,,1010,245,210,ML,EE/B&W/T,,,1961-04-01,1966-01-01,1966-03-01 00:00:00,2006-12-01,1736,False,139,4.756164383561644,11.254794520547945,#4daf4a
JAPAN,JP -2   ,TOKAI-1,GCR  ,,587,166,137,JAPCO,GEC,,,1961-03-01,1965-11-01,1966-07-01 00:00:00,1998-03-01,1706,False,85,4.673972602739726,11.169863013698631,#4daf4a
FRANCE,FR -4   ,CHINON A-3,GCR  ,,1170,480,360,EDF,GTM,,,1961-03-01,1966-08-01,1966-08-01 00:00:00,1990-06-01,1979,False,15,5.421917808219178,11.169863013698631,#4daf4a
JAPAN,JP -1   ,JPDR,BWR  ,,90,13,12,JAEA,GE,,,1960-12-01,1963-10-01,1965-03-01 00:00:00,1976-03-01,1034,False,77,2.8328767123287673,10.923287671232877,#ff7f00
USA,US -133 ,HUMBOLDT BAY,BWR  ,,220,65,63,PG&E,GE,,,1960-11-01,1963-04-01,1963-08-01 00:00:00,1976-07-01,881,False,164,2.4136986301369863,10.841095890410958,#ff7f00
UK,GB -9B  ,DUNGENESS A-2,GCR  ,,840,230,225,ML,TNPG,,,1960-07-01,1965-11-01,1965-12-01 00:00:00,2006-12-01,1949,False,132,5.33972602739726,10.504109589041096,#4daf4a
UK,GB -9A  ,DUNGENESS A-1,GCR  ,,840,230,225,ML,TNPG,,,1960-07-01,1965-09-01,1965-10-01 00:00:00,2006-12-01,1888,False,131,5.1726027397260275,10.504109589041096,#4daf4a
USA,US -155 ,BIG ROCK POINT,BWR  ,,240,71,67,CPC,GE,,,1960-05-01,1962-12-01,1963-03-01 00:00:00,1997-08-01,944,False,151,2.5863013698630137,10.336986301369864,#ff7f00
CANADA,CA -2   ,DOUGLAS POINT,PHWR ,,704,218,206,OH,AECL,,,1960-02-01,1967-01-01,1968-09-01 00:00:00,1984-05-01,2526,False,6,6.920547945205479,10.09041095890411,#f781bf
USA,US -144 ,CVTR,PHWR ,,65,19,17,CVPA,WH,,,1960-01-01,1963-12-01,1963-12-01 00:00:00,1967-01-01,1430,False,154,3.9178082191780823,10.005479452054795,#f781bf
GERMANY,DE -501 ,RHEINSBERG,PWR  ,,265,70,62,EWN,AEE,,,1960-01-01,1966-05-01,1966-10-01 00:00:00,1990-06-01,2312,False,50,6.3342465753424655,10.005479452054795,#377eb8
USA,US -014 ,BONUS,BWR  ,,50,18,17,DOE/PRWR,GNEPRWRA,,,1960-01-01,1964-08-01,1965-09-01 00:00:00,1968-06-01,1674,False,152,4.586301369863014,10.005479452054795,#ff7f00
USA,US -146 ,SAXTON,PWR  ,,24,3,3,SNEC,GE,,,1960-01-01,1967-03-01,1967-03-01 00:00:00,1972-05-01,2616,False,180,7.167123287671233,10.005479452054795,#377eb8
USA,US -012 ,PIQUA,X    ,,46,12,12,CofPiqua,GE,,,1960-01-01,1963-07-01,1963-11-01 00:00:00,1966-01-01,1277,False,175,3.4986301369863013,10.005479452054795,#dede00
ITALY,IT -2   ,GARIGLIANO,BWR  ,,506,160,150,SOGIN,GE,,,1959-11-01,1964-01-01,1964-06-01 00:00:00,1982-03-01,1522,False,58,4.16986301369863,9.838356164383562,#ff7f00
FRANCE,FR -3   ,CHINON A-2,GCR  ,,800,230,180,EDF,LEVIVIER,,,1959-08-01,1965-02-01,1965-02-01 00:00:00,1985-06-01,2011,False,14,5.50958904109589,9.586301369863014,#4daf4a
UK,GB -8A  ,TRAWSFYNYDD-1,GCR  ,,850,235,195,ML,APC,,,1959-07-01,1965-01-01,1965-03-01 00:00:00,1991-02-01,2011,False,141,5.50958904109589,9.501369863013698,#4daf4a
UK,GB -8B  ,TRAWSFYNYDD-2,GCR  ,,850,235,195,ML,APC,,,1959-07-01,1965-02-01,1965-03-01 00:00:00,1991-02-01,2042,False,142,5.594520547945206,9.501369863013698,#4daf4a
USA,US -130 ,PATHFINDER,BWR  ,,220,63,59,NMC,AC,,,1959-01-01,1966-07-01,1966-08-01 00:00:00,1967-10-01,2738,False,172,7.501369863013698,9.005479452054795,#ff7f00
USA,US -011 ,ELK RIVER,BWR  ,,58,24,22,RCPA,AC,,,1959-01-01,1963-08-01,1964-07-01 00:00:00,1968-02-01,1673,False,157,4.583561643835616,9.005479452054795,#ff7f00
USA,US -077 ,HALLAM,X    ,,256,84,75,AEC/NPPD,GE,,,1959-01-01,1963-09-01,1963-11-01 00:00:00,1964-09-01,1704,False,163,4.668493150684932,9.005479452054795,#dede00
ITALY,IT -1   ,LATINA,GCR  ,,660,160,153,SOGIN,TNPG,,,1958-11-01,1963-05-01,1964-01-01 00:00:00,1987-12-01,1642,False,59,4.498630136986302,8.838356164383562,#4daf4a
UK,GB -5   ,WINDSCALE AGR,GCR  ,,120,36,24,UKAEA,UKAEA,,,1958-11-01,1963-02-01,1963-03-01 00:00:00,1981-04-01,1553,False,143,4.254794520547946,8.838356164383562,#4daf4a
SLOVAKIA,SK -1   ,BOHUNICE A1,HWGCR,,560,143,93,JAVYS,ŠKODA ,,,1958-08-01,1972-12-01,1972-12-01 00:00:00,1977-02-01,5236,False,102,14.345205479452055,8.586301369863014,#dede00
GERMANY,DE -1   ,VAK KAHL,BWR  ,,60,16,15,VAK,"GE,AEG",,,1958-07-01,1961-06-01,1962-02-01 00:00:00,1985-11-01,1066,False,54,2.9205479452054797,8.501369863013698,#ff7f00
RUSSIA,RU -3   ,BELOYARSK-1,LWGR ,,286,108,102,REA,MSM,,,1958-06-01,1964-04-01,1964-04-01 00:00:00,1983-01-01,2131,False,94,5.838356164383562,8.419178082191781,#984ea3
CANADA,CA -1   ,ROLPHTON NPD,PHWR ,,92,25,22,OH,CGE,,,1958-01-01,1962-06-01,1962-10-01 00:00:00,1987-08-01,1612,False,11,4.416438356164384,8.005479452054795,#f781bf
SWEDEN,SE -1   ,AGESTA,PHWR ,,80,12,10,SVAFO,ABB ATOM,,,1957-12-01,1964-05-01,1964-05-01 00:00:00,1974-06-01,2343,False,108,6.419178082191781,7.920547945205479,#f781bf
UK,GB -7B  ,HINKLEY POINT A-2,GCR  ,,900,267,235,ML,EE/B&W/T,,,1957-11-01,1965-03-01,1965-05-01 00:00:00,2000-05-01,2677,False,134,7.3342465753424655,7.838356164383562,#4daf4a
USA,US -29  ,YANKEE NPS,PWR  ,,600,180,167,YAEC,WH,,,1957-11-01,1960-11-01,1961-07-01 00:00:00,1991-10-01,1096,False,187,3.0027397260273974,7.838356164383562,#377eb8
UK,GB -7A  ,HINKLEY POINT A-1,GCR  ,,900,267,235,ML,EE/B&W/T,,,1957-11-01,1965-02-01,1965-03-01 00:00:00,2000-05-01,2649,False,133,7.257534246575342,7.838356164383562,#4daf4a
BELGIUM,BE -1   ,BR-3,PWR  ,,41,12,10,CEN/SCK,WH,,,1957-11-01,1962-10-01,1962-10-01 00:00:00,1987-06-01,1795,False,1,4.917808219178082,7.838356164383562,#377eb8
UK,GB -6A  ,HUNTERSTON A-1,GCR  ,,595,173,150,ML,GEC,,,1957-10-01,1964-02-01,1964-02-01 00:00:00,1990-03-01,2314,False,135,6.33972602739726,7.7534246575342465,#4daf4a
UK,GB -6B  ,HUNTERSTON A-2,GCR  ,,595,173,150,ML,GEC,,,1957-10-01,1964-06-01,1964-07-01 00:00:00,1989-12-01,2435,False,136,6.671232876712328,7.7534246575342465,#4daf4a
RUSSIA,RU -4   ,NOVOVORONEZH-1,PWR  ,,760,210,197,REA,MSM,,,1957-07-01,1964-09-01,1964-12-01 00:00:00,1988-02-01,2619,False,99,7.175342465753425,7.501369863013698,#377eb8
